Seouljongnooffice,Seouljongno jongno63-load 20,Seouljongno soongin 72-24,prevention,3,200,360,30,15-Dec,02-2148-4301,37.574054,127.017678,2018-02-09
Seouljongnooffice,Seouljongno jongno63load 5,Seouljongno soongin 72-11,prevention,4,200,360,30,15-Dec,02-2148-4301,37.574376,127.018632,2018-02-09
Seouljongnooffice,Seouljongno jongno63stload 22,Seouljongno soongin 178-178,prevention,2,200,360,30,15-Dec,02-2148-4301,37.575206,127.019111,2018-02-09
Seouljongnooffice,Seouljongno jongno63stload 17,Seouljongno soongin 72-168,prevention,1,200,180,30,15-Dec,02-2148-4301,37.574916,127.0189984,2018-02-09
Seouljongnooffice,Seouljongno jongno63stload 79,Seouljongno soongin 181-145,prevention,2,200,360,30,15-Dec,02-2148-4301,37.577312,127.018672,2018-02-09
Seouljongnooffice,Seouljongno jongno63stload 79,Seouljongno soongin 181-145,prevention,1,200,180,30,15-Dec,02-2148-4301,37.5773962,127.0186482,2018-02-09
Seouljongnooffice,Seouljongno chunggyechun 291,Seouljongno changsin 436-79,prevention,3,200,360,30,16-Dec,02-2148-4301,37.570081,127.009977,2018-02-09
Seouljongnooffice,Seouljongno yulgog13stload 28,Seouljongno yeongun 289-1,prevention,3,200,360,30,16-Dec,02-2148-4301,37.576772,126.999566,2018-02-09
Seouljongnooffice,Seouljongno jahamun7load 78,Seouljongno tongin 46-28,prevention,1,41,180,30,11-Apr,02-2148-4301,37.5804556,126.9687049,2018-02-09
Seouljongnooffice,Seouljongno jahamun7load 69,Seouljongno nuha 20,prevention,1,200,180,30,15-Dec,02-2148-4301,37.580224,126.969016,2018-02-09
Seouljongnooffice,Seouljongno filundae9load 5,Seouljongno okin 48,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5822115,126.9672626,2018-02-09
Seouljongnooffice,Seouljongno filundae10load 16,Seouljongno shinkyo 6-13,prevention,1,130,360,30,11-Dec,02-2148-4301,37.583654,126.967892,2018-02-09
Seouljongnooffice,Seouljongno filundae10load 16,Seouljongno shinkyo 6-13,prevention,3,200,180,30,11-Dec,02-2148-4301,37.583654,126.967892,2018-02-09
Seouljongnooffice,Seouljongno sajik5load 29,Seouljongno sajik 287,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5743985,126.9651299,2018-02-09
Seouljongnooffice,Seouljongno sajik5load 9-1,Seouljongno sajik 280-1,prevention,2,200,360,30,13-Dec,02-2148-4301,37.574335,126.965637,2018-02-09
Seouljongnooffice,Seouljongno inwangmt1load 29,Seouljongno sajik 304-36,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5736182,126.9639237,2018-02-09
Seouljongnooffice,Seouljongno sejongdae 141,Seouljongno taepyeong1st 68-1,prevention,2,200,360,30,13-Dec,02-2148-4301,37.568989,126.976456,2018-02-09
Seouljongnooffice,Seouljongno filundae2load 16,Seouljongno chebu 104,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5788121,126.9698937,2018-02-09
Seouljongnooffice,Seouljongno jahamun7load 78,Seouljongno tongin 46-28,prevention,3,200,360,30,11-Apr,02-2148-4301,37.5804556,126.9687049,2018-02-09
Seouljongnooffice,Seouljongno jahamun5stload 18,Seouljongno chebu 23-2,prevention,2,200,360,30,13-Dec,02-2148-4301,37.578288,126.970797,2018-02-09
Seouljongnooffice,Seouljongno jahamun1load 34,Seouljongno chebu 213,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5765137,126.9705457,2018-02-09
Seouljongnooffice,Seouljongno hyoja7load 20,Seouljongno tongui 28-2,prevention,2,200,360,30,13-Dec,02-2148-4301,37.578604,126.973114,2018-02-09
Seouljongnooffice,Seouljongno jahamun8load 9,Seouljongno tongui 98,prevention,2,200,360,30,13-Dec,02-2148-4301,37.578806,126.972181,2018-02-09
Seouljongnooffice,Seouljongno filundae1load 7-6,Seouljongno fillun 32-2,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5771619,126.9687502,2018-02-09
Seouljongnooffice,Seouljongno filundae1load 32,Seouljongno fillun 44,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5778375,126.9676754,2018-02-09
Seouljongnooffice,Seouljongno semunan5load 14-1,Seouljongno dangju 44-3,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5715476,126.974912,2018-02-09
Seouljongnooffice,Seouljongno semunan 105,Seouljongno sejongno 204-1,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5705079,126.9763061,2018-02-09
Seouljongnooffice,Seouljongno hyehwa3load 20,Seouljongno myunglyun1st 49,prevention,1,41,360,30,05-Dec,02-2148-4301,37.586361,126.999203,2018-02-09
Seouljongnooffice,Seouljongno bukchon15load 27,Seouljongno samchung 158-18,prevention,2,200,360,30,13-Dec,02-2148-4301,37.585635,126.983875,2018-02-09
Seouljongnooffice,Seouljongno samchung9load 45,Seouljongno samchung 5,prevention,2,200,360,30,13-Dec,02-2148-4301,37.588246,126.9807319,2018-02-09
Seouljongnooffice,Seouljongno bukchon11load 74,Seouljongno samchung 35-119,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5839378,126.9832846,2018-02-09
Seouljongnooffice,Seouljongno myunglyun6load 8-2,Seouljongno myunglyun3st mt2-8,prevention,3,200,360,30,16-Dec,02-2148-4301,37.590078,126.993082,2018-02-09
Seouljongnooffice,Seouljongno changsinload 191-27,Seouljongno changsin 615-124,prevention,3,200,360,30,16-Dec,02-2148-4301,37.579352,127.008739,2018-02-09
Seouljongnooffice,Seouljongno jibong12load 9,Seouljongno soongin 56-78,prevention,3,200,360,30,16-Dec,02-2148-4301,37.577074,127.016204,2018-02-09
Seouljongnooffice,Seouljongno soonginload 53-15,Seouljongno soongin 691,prevention,3,200,360,30,16-Dec,02-2148-4301,37.577381,127.021571,2018-02-09
Seouljongnooffice,Seouljongno sajik5load 36,Seouljongno sajik 284,prevention,3,200,360,30,16-Dec,02-2148-4301,37.573993,126.9648706,2018-02-09
Seouljongnooffice,Seouljongno sajik9load 15-25,Seouljongno sajik 262-197,prevention,3,200,360,30,16-Dec,02-2148-4301,37.576551,126.965679,2018-02-09
Seouljongnooffice,Seouljongno jahamun40load 19-2,Seouljongno buam 208-11,prevention,3,200,360,30,16-Dec,02-2148-4301,37.595577,126.964732,2018-02-09
Seouljongnooffice,Seouljongno changuimun5-load 2,Seouljongno buam 329-21,prevention,3,200,360,30,16-Dec,02-2148-4301,37.590962,126.9641706,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang4load 21-2,Seouljongno pyeongchang 562-32,prevention,3,200,360,30,16-Dec,02-2148-4301,37.609613,126.963253,2018-02-09
Seouljongnooffice,Seouljongno pyeongchangload 44,Seouljongno gugi 17-13,prevention,3,200,360,30,16-Dec,02-2148-4301,37.607636,126.961544,2018-02-09
Seouljongnooffice,Seouljongno sungkyunkwan 40,Seouljongno myunglyun1st 83-5,prevention,3,200,360,30,16-Dec,02-2148-4301,37.586529,126.996745,2018-02-09
Seouljongnooffice,Seouljongno pyeongchangload 38,Seouljongno pyeongchang 345-63,prevention,3,200,360,30,16-Dec,02-2148-4301,37.607083,126.962253,2018-02-09
Seouljongnooffice,Seouljongno jinheung22load 47,Seouljongno gugi 50-5,prevention,3,200,360,30,16-Dec,02-2148-4301,37.605996,126.956637,2018-02-09
Seouljongnooffice,Seouljongno pyeongchangmunhwa 72-21,Seouljongno pyeongchang 192-1,prevention,3,200,360,30,16-Dec,02-2148-4301,37.606276,126.970315,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang3load 13,Seouljongno pyeongchang 345-32,prevention,3,200,360,30,16-Dec,02-2148-4301,37.607078,126.964147,2018-02-09
Seouljongnooffice,Seouljongno changdukggung4load 12,Seouljongno wonseo 86-22,prevention,3,200,360,30,16-Dec,02-2148-4301,37.581889,126.9889912,2018-02-09
Seouljongnooffice,Seouljongno insa7load 6,Seouljongno kwanhun 197-24,prevention,3,200,360,30,16-Dec,02-2148-4301,37.573053,126.985715,2018-02-09
Seouljongnooffice,Seouljongno filundae 33-7,Seouljongno nuha 179-2,prevention,3,200,360,30,16-Dec,02-2148-4301,37.579057,126.968326,2018-02-09
Seouljongnooffice,Seouljongno nakmtload,Seouljongno changsin 611-36,prevention,3,200,360,30,16-Dec,02-2148-4301,37.580234,127.010482,2018-02-09
Seouljongnooffice,Seouljongno baeksuk2load 35-1,Seouljongno buam 61,prevention,3,200,360,30,16-Dec,02-2148-4301,37.598561,126.970309,2018-02-09
Seouljongnooffice,Seouljongno tongil18stload 39,Seouljongno muak mt 2-24,prevention,3,200,360,30,16-Dec,02-2148-4301,37.577549,126.959971,2018-02-09
Seouljongnooffice,Seouljongno donhwamun5stload 1,Seouljongno donui 137,prevention,3,200,360,30,16-Dec,02-2148-4301,37.570839,126.991698,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang10load 5,Seouljongno pyeongchang 234-9,prevention,3,200,360,30,16-Dec,02-2148-4301,37.605437,126.967439,2018-02-09
Seouljongnooffice,Seouljongno bukchon11-load 30,Seouljongno samchung 35-63,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5834412,126.9825954,2018-02-09
Seouljongnooffice,Seouljongno bukchon5-load 11,Seouljongno hwa 25-1,prevention,2,200,360,30,13-Dec,02-2148-4301,37.581104,126.982183,2018-02-09
Seouljongnooffice,Seouljongno bukchon5stload 12-19,Seouljongno hwa 87-2,prevention,1,41,180,30,11-Apr,02-2148-4301,37.5805912,126.9822047,2018-02-09
Seouljongnooffice,Seouljongno yunboseon load 10,Seouljongno angook 170,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5766031,126.9843822,2018-02-09
Seouljongnooffice,Seouljongno jahamun40load 6,Seouljongno buam 208-40,prevention,2,200,360,30,13-Dec,02-2148-4301,37.595189,126.963993,2018-02-09
Seouljongnooffice,Seouljongno changuimun 145,Seouljongno buam 265-21,prevention,3,200,360,30,13-Dec,02-2148-4301,37.592786,126.964065,2018-02-09
Seouljongnooffice,Seouljongno baeksuk1load 2,Seouljongno buam 46-1,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5942485,126.9682826,2018-02-09
Seouljongnooffice,Seouljongno baeksukload 232,Seouljongno buam 91,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5980517,126.9670704,2018-02-09
Seouljongnooffice,Seouljongno segumjeong7-load 14,Seouljongno shinyoung 214-43,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6037028,126.9599191,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang1load 22,Seouljongno shinyoung 5-12,prevention,2,200,360,30,13-Dec,02-2148-4301,37.6051597,126.9626975,2018-02-09
Seouljongnooffice,Seouljongno bukchon11-load 26,Seouljongno samchung 35-169,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5821066,126.9821919,2018-02-09
Seouljongnooffice,Seouljongno jahamun 302-5,Seouljongno hongji 103-17,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5998149,126.959638,2018-02-09
Seouljongnooffice,Seouljongno segumjeong 209-16,Seouljongno hongji 36-25,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5993978,126.9560793,2018-02-09
Seouljongnooffice,Seouljongno jahamun 303,Seouljongno hongji 126-1,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5990568,126.9593008,2018-02-09
Seouljongnooffice,Seouljongno changuimun9stload 1,Seouljongno buam 382-14,prevention,1,130,360,30,11-Dec,02-2148-4301,37.592325,126.961303,2018-02-09
Seouljongnooffice,Seouljongno changuimun9stload 1,Seouljongno buam 382-14,prevention,2,200,180,30,11-Dec,02-2148-4301,37.592325,126.961303,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang20load 51,Seouljongno pyeongchang 139-4,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6112103,126.970096,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang30load 31,Seouljongno pyeongchang 462-2,prevention,2,200,360,30,13-Dec,02-2148-4301,37.612514,126.9749041,2018-02-09
Seouljongnooffice,Seouljongno bibongload 48,Seouljongno gugi 139-11,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6131269,126.9558748,2018-02-09
Seouljongnooffice,Seouljongno jinheung22-load 19,Seouljongno gugi 100-49,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6068093,126.9572184,2018-02-09
Seouljongnooffice,Seouljongno jinheung22-load 56,Seouljongno gugi 260-14,prevention,2,200,360,30,13-Dec,02-2148-4301,37.606709,126.955233,2018-02-09
Seouljongnooffice,Seouljongno jinheung 445,Seouljongno gugi 88-40,prevention,2,200,360,30,13-Dec,02-2148-4301,37.607717,126.9580944,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang11load 20,Seouljongno pyeongchang 352-4,prevention,3,200,360,30,13-Dec,02-2148-4301,37.606994,126.966337,2018-02-09
Seouljongnooffice,Seouljongno jahamun13load 14,Seouljongno tongin 89-24,prevention,3,200,360,30,16-Dec,02-2148-4301,37.580098,126.970482,2018-02-09
Seouljongnooffice,Seouljongno jahamun41load 13,Seouljongno buam 185-19,prevention,3,200,360,30,16-Dec,02-2148-4301,37.597087,126.961686,2018-02-09
Seouljongnooffice,Seouljongno filundae1load 49,Seouljongno fillun 22,prevention,3,200,360,30,16-Dec,02-2148-4301,37.578029,126.966773,2018-02-09
Seouljongnooffice,Seouljongno hongjimun2stload 16,Seouljongno hongji 34-15,prevention,3,200,360,30,16-Dec,02-2148-4301,37.600108,126.954983,2018-02-09
Seouljongnooffice,Seouljongno jongno56load 36,Seouljongno soongin 317-37,prevention,3,200,360,30,16-Dec,02-2148-4301,37.571634,127.016626,2018-02-09
